Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Date of Tweet,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name
Jihad-Joe,QueJayma,2288,403,71,7.55048E+17,FALSE,EndCorruption US,7/18/2016 14:34,7.99007E+17,"@ElectoralCollge making a rare unheard of change to vote other then #realDonaldTrump would kill our system,viewed as more Clinton corruption",en,Twitter for Android,0,534473980,ElectoralCollge
OnusBaal,onusbaal2015,321,1627,324,4861850153,FALSE,"Huelva, Andalucía",1/29/2016 22:48,7.99004E+17,#globalwarming? #agw #realDonaldTrump #Russia many cities are 10-15 degrees bellow normal. Record october snow cove… https://t.co/gCr9Ot34ON,en,Twitter for iPhone,4,None,None
Mayra Hernandez,he47334003,2131,3973,45,7.16646E+17,FALSE,"Florida, USA",4/3/2016 15:20,7.99002E+17,RT @amrightnow: Go #AIRFORCE #Vote2016 #realdonaldtrump For the Strongest #Military #veterans #realbencarson #Army #navy #usmc https://t.co…,en,Twitter for iPhone,12,None,None
Mark Richardson,M_Richardson42,37938,36905,3210,4861446281,FALSE,,1/29/2016 20:25,7.98998E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e8aacrE https://t.co/BUG…,en,Twitter for iPhone,2,None,None
Karen Hall,karenhall64,3,7,1,7.98994E+17,FALSE,"St Clair Shores, MI",11/16/2016 20:57,7.98998E+17,#realDonaldTrump I would like to say thank you for feeding the police in demonstration areas in New York.,en,Twitter for Android,0,None,None
SDY,LilMoeDog,1232,4440,98,7.61496E+17,FALSE,"Rhode Island, USA",8/5/2016 9:34,7.98997E+17,"Don't have time for this, I'm relaxing, sipping on my ice cold coca cola celebrating #RealDonaldTrump victory!… https://t.co/E05RumFYQK",en,Twitter Web Client,4,None,None
Patricia.L,PatriciaLybarg2,1309,54,13,7.09198E+17,FALSE,,3/14/2016 2:02,7.98996E+17,#Trump2016 #MakeAmericaGreatAgain #realDonaldTrump  #LegendaryTrump @ChrisChristie Trump @TrumpLouisiana https://t.co/gqkTbI7MB6,en,Twitter for iPad,0,None,None
Tracey McEntyre,tracey_mcentyre,8929,8187,564,7.58011E+17,FALSE,"Louisiana, USA",7/26/2016 18:48,7.98995E+17,RT @amrightnow: Big Landslide #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e8aacrE #tcot #army https://t.co/qIiKTqMDRg,en,Twitter for iPhone,2,None,None
Greg Bettencourt,BadaBing52,5454,7071,163,7.79095E+17,FALSE,,9/22/2016 23:08,7.98993E+17,RT @TEX4TRUMP: #Trump knows. #realdonaldtrump 80% of #syrians coming into central Europe are fighting age males. 18-45 years of age. #MakeA…,en,Twitter for iPhone,649,None,None
Christopher Zeling,zeling_69,70,50,16,7.92843E+17,FALSE,,10/30/2016 21:37,7.98989E+17,"Yo soy gringo y orgulloso xD 
#realdonaldtrump",es,Twitter for Android,0,None,None
Norberance,pooptyfuck,392,32,6,7.83458E+17,FALSE,Australia,10/5/2016 0:05,7.98988E+17,"@LdeRothschild poor sooky rich girl, Trump is going to destroy you all. People are sick of your tryanny and oppression #realdonaldtrump",en,Twitter for Android,0,337262250,LdeRothschild
American Asian,American1Asian2,289,515,42,7.96821E+17,FALSE,,11/10/2016 21:04,7.98985E+17,People who let comedians tell them what to think and who to vote for are a joke #MAGA #Election2016 #realdonaldtrump #MSM #AltRight #America,en,Twitter for iPad,0,None,None
Star Ashley,StarAshley8,13183,6123,373,7.68255E+17,FALSE,Maryland,8/24/2016 1:13,7.98981E+17,RT @amrightnow: how About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e89SB34 https://t.co/BoJyP…,en,Twitter Web Client,1,None,None
Laney,TrumpLaney,99455,27475,6148,6.98562E+17,FALSE,United States,2/13/2016 17:40,7.9898E+17,RT @amrightnow: #realdonaldtrump Trump About You https://t.co/j58e8aacrE via @YouTube  #WisconsinPrimary #Wisconsin #Wisconsinpoll https://…,en,Twitter for Android,1,None,None
A.J. McGuire,AJMcGuire4,96033,39917,1585,7.07254E+17,FALSE,,3/8/2016 17:17,7.98977E+17,RT @amrightnow: #veterans #Vote2016  #realdonaldTrump  Help is incoming https://t.co/j58e8aacrE #maga #Military #realbencarson https://t.co…,en,Twitter for Android,5,None,None
Marilyn Beck,Marilyn88088793,14460,3673,467,4919996619,FALSE,,2/16/2016 16:53,7.98976E+17,RT @amrightnow: Americans for Paris #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e8aacrE https://t.co/rDgxXH0Cjj,en,Mobile Web (M5),1,None,None
FreeAmerica,LohrRich,6003,14443,2853,7.25804E+17,FALSE,"Troy, MI",4/28/2016 21:49,7.98975E+17,"RT @amrightnow: #realdonaldtrump America’s Future, Freedom and Our Constitution is at Stake #MAGA #DrainTheSwamp America First https://t.co…",en,Twitter Web Client,1,None,None
Politics 'N Proverbs,Prov29_2,8507,7640,383,7.50949E+17,FALSE,USA,7/7/2016 7:07,7.98973E+17,RT @HenryMakow: #realDonaldTrump https://t.co/3mBNAamzLb,und,Twitter for iPhone,2,None,None
JoAnn Sheehan,josephine612198,15138,15525,426,7.36643E+17,FALSE,native New Yorker,5/28/2016 19:37,7.98972E+17,"RT @CJFinNM: Trump transition appears 2 have flouted internal ethics rule on lobbyists, WHAT, #RealDonaldTrump a CROOK, who knew? https://t…",en,Twitter for Android,6,None,None
Robert Frost,frostrobert6251,90,0,1,7.59545E+17,FALSE,"Richmond, VA",7/31/2016 0:25,7.9897E+17,"#realDonaldTrump #WIKILEAKS 
Uhhh......Think again.",en,Twitter Web Client,0,None,None
Robert Frost,frostrobert6251,90,0,1,7.59545E+17,FALSE,"Richmond, VA",7/31/2016 0:25,7.98969E+17,"#realDonaldTrump #WIKILEAKS 
So....we are supposed to rally and unify around Trump after he names the human dungpile Bannon to his cabinet?",en,Twitter Web Client,0,None,None
Rosemary Duxbury,rose551961,3094,2744,259,7.59249E+17,FALSE,United States,7/30/2016 4:46,7.98969E+17,RT @amrightnow: Watch Trump About You https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #trump2016 #TrumpTrain @realDonaldTrump https:/…,en,Twitter for iPhone,5,None,None
sonson,newbiegamers24,302,311,72,7.9294E+17,FALSE,,10/31/2016 4:04,7.98967E+17,RT @SanTenChan: #BreakingNews #AntiTrump #communist #protest #degenerate #into #hateful protest #Trump #realDonaldTrump #president https://…,en,Twitter Web Client,485,None,None
john lynch.,jdgougherty,6257,12,131,7.18879E+17,FALSE,,4/9/2016 19:11,7.98966E+17,"Mr. De Blasio is out of touch with reality, &amp; no one knows better than #realDonaldTrump ! https://t.co/dKu7NbUAHd",en,Twitter Web Client,0,None,None
J. Brand,jabrand77,143,506,39,7.93711E+17,FALSE,"San Antonio, TX",11/2/2016 7:07,7.98966E+17,"Via @realDonaldTrump 
Amen. (People &gt; Government)
#maga #PresidentTrump #Republican #Conservative #realDonaldTrump https://t.co/CITzfPUDTO",en,Twitter for iPhone,0,None,None
Melissa,sunday_melissa,8732,6285,527,7.26047E+17,FALSE,,4/29/2016 13:56,7.98964E+17,RT @DrLindaShelton: Every aspect of society must unite &amp; denounce hate- T's failure 2 denounce it loudly quickly #maga #realDonaldTrump htt…,en,Twitter for Android,1,None,None
Klondike Atwater,KlondikeAtwater,219,72,6,7.26796E+17,FALSE,,5/1/2016 15:28,7.9896E+17,#NoHateInWhiteHouse @nastiestwoman A nasty nasty woman (read feminest) has no place in America. #MAGA #SteveBannon #realDonaldTrump,en,Twitter Web Client,0,None,None
Stacey Vargas,sevmaotiafyn191,1279,0,45,7.01869E+17,FALSE,,2/22/2016 20:39,7.98959E+17,RT @TheMichaelNast: #WWHL Presidential Poll Most Accurate https://t.co/0MrJO1l7UO 4.6M Dem Bravoholics vote #realDonaldTrump #election2016…,en,Twitter Web Client,50,None,None
Damian Krawczyk,tristaclid1,52,41,3,7.98844E+17,FALSE,,11/16/2016 11:02,7.98958E+17,RT @TheMichaelNast: #WWHL Presidential Poll Most Accurate https://t.co/0MrJO1l7UO 4.6M Dem Bravoholics vote #realDonaldTrump #election2016…,en,Twitter Web Client,50,None,None
THE MIRROR,TheMirror11,56320,26385,2691,7.09907E+17,FALSE,,3/16/2016 1:01,7.98955E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/5DoO4…,en,Twitter for Android,4,None,None
Seeing red 🐸,GG1725,28154,5279,793,7.57798E+17,FALSE,,7/26/2016 4:42,7.98955E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot https://t.co/j58e8aacrE https://t.co/caG…,en,Twitter for Android,1,None,None
Tsald SFTCMZ,II_Hakoom_II,8190,1969,153,7.18982E+17,FALSE,,4/10/2016 2:00,7.98953E+17,RT @TheMichaelNast: #WWHL Presidential Poll Most Accurate https://t.co/0MrJO1l7UO 4.6M Dem Bravoholics vote #realDonaldTrump #election2016…,en,Twitter Web Client,50,None,None
Chris barry,Chrisba21634927,134,3,1,7.32312E+17,FALSE,,5/16/2016 20:48,7.98953E+17,#realDonaldTrump Plz dont forget the Vets - I sent my resume I want to help,en,Twitter for iPhone,0,None,None
Aldiana Mustafaj,Aldiana8787,7,23,6,7.96181E+17,FALSE,"Pelham Gardens, Bronx",11/9/2016 2:41,7.98953E+17,"Ppl making big deal that #realDonaldTrump ""causing traffic"" but when a #kardashian does it it's ok!!! Mean while trump isn't the cause.",en,Twitter for iPhone,0,None,None
Stanislav K,stomat33_k,6227,0,36,7.85687E+17,FALSE,,10/11/2016 3:43,7.98952E+17,RT @TheMichaelNast: #WWHL Presidential Poll Most Accurate https://t.co/0MrJO1l7UO 4.6M Dem Bravoholics vote #realDonaldTrump #election2016…,en,Twitter Web Client,50,None,None
steve clary,doc5918,14618,2382,565,7.52587E+17,FALSE,,7/11/2016 19:35,7.98948E+17,RT @amrightnow: Go #AIRFORCE #Vote2016 #realdonaldtrump For the Strongest #Military #veterans #realbencarson #Army #navy #usmc https://t.co…,en,Twitter Web Client,4,None,None
Edward Carrillo,EdwardRCC,80,80,8,7.97618E+17,FALSE,"Connecticut, USA",11/13/2016 1:52,7.98947E+17,#FOXNewsUS #neilcavuto #realDonaldTrump #SeanHannity  Immigration policies cannot be managed at State level.  Had to be done Nationality.,en,Twitter for Android,0,None,None
Edward Carrillo,EdwardRCC,80,80,8,7.97618E+17,FALSE,"Connecticut, USA",11/13/2016 1:52,7.98946E+17,@KatrinaPierson #realDonaldTrump #SeanHannity #FOXNewsUS  Look at this https://t.co/yKYzHC2sUr Pardon of POTUS can be granted only to USC's?,en,Twitter for Android,0,25429371,KatrinaPierson
Edward Carrillo,EdwardRCC,80,80,8,7.97618E+17,FALSE,"Connecticut, USA",11/13/2016 1:52,7.98944E+17,#realDonaldTrump #oreillyfactor #SeanHannity #FOXNewsUS  Look at this https://t.co/yKYzHC2sUr Pardon of POTUS can be granted only to USC's?,en,Twitter for Android,0,None,None
Grace courtwright,Gracecourtwrig3,13853,12248,248,7.7401E+17,FALSE,"Manlius, NY",9/8/2016 22:22,7.98943E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/qvCCbIN…,fr,Twitter for Android,1,None,None
Nadia Wadav,nadia_wadav,235,108,26,7.96125E+17,FALSE,"Chicago, IL",11/8/2016 22:59,7.98943E+17,RT @SanTenChan: #BreakingNews #AntiTrump #communist #protest #degenerate #into #hateful protest #Trump #realDonaldTrump #president https://…,en,Twitter Web Client,485,None,None
happyuser,happyuser40,2799,2639,99,4785471684,FALSE,,1/19/2016 21:12,7.98941E+17,"@WenzelEconomics Jared is NOT a generation x, he's a spoiled rotten illiterate Millennial! #realdonaldtrump @realDonaldTrump",en,Twitter Web Client,0,96576302,WenzelEconomics
Jerry Hayes,JerryHa13215067,7442,2985,165,4704599575,FALSE,,1/3/2016 19:05,7.98941E+17,"RT @amrightnow: #realdonaldtrump America’s Future, Freedom and Our Constitution is at Stake #MAGA #DrainTheSwamp America First https://t.co…",en,Twitter for Android,3,None,None
FRANCE Françoise,abeillesavante,22899,13971,829,4765298955,FALSE,,1/10/2016 15:19,7.98941E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/Z0LTQqN…,fr,Twitter Web Client,3,None,None
Grace courtwright,Gracecourtwrig3,13853,12248,248,7.7401E+17,FALSE,"Manlius, NY",9/8/2016 22:22,7.9894E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/Z0LTQqN…,fr,Twitter for Android,3,None,None
Cath,PA4TRUMP2016,75524,87380,881,7.14572E+17,FALSE,,3/28/2016 21:57,7.98939E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/ke…,en,Twitter for iPhone,3,None,None
Jimmycrackcorn,cincyrollin,41,15,3,7.97181E+17,FALSE,"Ohio, USA",11/11/2016 20:54,7.98938E+17,You protest and break others' property. I'll support those of like mind. #newbalance #realDonaldTrump #POTUS #MAGA https://t.co/hEpSSuZqyZ,en,Twitter for iPhone,0,None,None
AmericanMarineGySgt,rodger_sutton,40069,26167,861,7.30764E+17,FALSE,Central FLORIDA,5/12/2016 14:16,7.98936E+17,RT @TrumpedAmerica: Trump About You https://t.co/AGxA2b3O9E #realDonaldTrump https://t.co/oGdi3pql3u,en,Twitter for Android,1,None,None
O'blamo,TheZTribe,7053,5304,635,7.60508E+17,FALSE,"Texas, USA",8/2/2016 16:09,7.98936E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/ke…,en,Twitter for iPhone,3,None,None
Trump4President!!!,MaeroCarol,31051,15512,591,7.70326E+17,FALSE,,8/29/2016 18:21,7.98936E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain https://t.co/j58e8aacrE https://t.co/dWM1g4VI50,en,Mobile Web (M5),5,None,None
~ TruthSayer ~,PMURTRUMP,17022,8769,288,7.39164E+17,FALSE,United States of America,6/4/2016 18:36,7.98936E+17,@TIME #realDonaldTrump #MORNING_JOE #Drudge #KellyannePolls #wsj #AP #RushLimbaugh #cnnpolitics #NYTimes #ABC #NBC… https://t.co/UVzVqGZJeF,und,Twitter Web Client,0,14293310,TIME
Joe Zeph,zepedachemical1,95,21,6,7.79782E+17,FALSE,,9/24/2016 20:39,7.98936E+17,"@realDonaldTrump ""I asked for a penny if YOU could not spare a PENCE for my country!!! -Mystery Jesus… https://t.co/dhK71rarwG",en,Twitter Web Client,0,25073877,realDonaldTrump
Doc G(fan-of-Prez2B),GLBarricelli2,4303,3255,287,7.12385E+17,FALSE,,3/22/2016 21:05,7.98935E+17,RT @rafshmatko: #Shmatko about #RealDonaldTrump  - This is a huge power that our time and our planet need now #Trump #AlwaysTrump https://t…,en,Twitter for Android,1375,None,None
j cowley,cosmicfirepeace,27205,4992,1871,7.47891E+17,FALSE,,6/28/2016 20:35,7.98934E+17,#realDonaldTrump sorry but you won nothing ... you rigged it with #giuliani its already unravelling fool https://t.co/O0bhSOlviw #corruption,en,Twitter Web Client,5,None,None
Everyone is Included,include_all,2543,3070,404,7.11684E+17,FALSE,"Cape May Court House, NJ",3/20/2016 22:39,7.98934E+17,Indeed it can. Learn about #InclusiveCapitalism @realDonaldTrump #realDonaldTrump https://t.co/MisSWBysWv,en,Twitter for iPhone,0,None,None
Jason Alexander,tyrell_jason_80,60,102,26,7.92778E+17,FALSE,"Littleton, CO",10/30/2016 17:21,7.98934E+17,So I pull up to a construction site and this guy parks right next to me. #realDonaldTrump for real. https://t.co/NfzrCi5Gzg,en,Twitter for iPhone,0,None,None
steve clary,doc5918,14618,2382,565,7.52587E+17,FALSE,,7/11/2016 19:35,7.98933E+17,"RT @amrightnow: #realdonaldtrump America’s Future, Freedom and Our Constitution is at Stake #MAGA #DrainTheSwamp America First https://t.co…",en,Twitter Web Client,6,None,None
Everyone is Included,include_all,2543,3070,404,7.11684E+17,FALSE,"Cape May Court House, NJ",3/20/2016 22:39,7.98933E+17,@realDonaldTrump #realDonaldTrump https://t.co/In21OGj2Nz,und,Twitter for iPhone,0,25073877,realDonaldTrump
Latina for Trump,wantu2c,12978,12696,573,7.65255E+17,FALSE,"Washington, USA",8/15/2016 18:32,7.98932E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e89SB34 https://t.co/jI0…,en,Twitter for iPhone,3,None,None
Never Mitt Romney!!!,FLConserve941,94280,91778,4204,7.14634E+17,FALSE,Basement in FL,3/29/2016 2:02,7.98931E+17,RT @rafshmatko: #Shmatko about #RealDonaldTrump  - This is a huge power that our time and our planet need now #Trump #AlwaysTrump https://t…,en,Twitter for Android,1375,None,None
jon burton,jonburton20,2193,982,141,7.18922E+17,FALSE,,4/9/2016 22:02,7.98929E+17,RT @amrightnow: About You #RealDonaldTrump #ISIS #SyrianRefugees Watch https://t.co/j58e89SB34 @RealDonaldTrump #tcot https://t.co/TR9tKZPA…,en,Twitter for Android,1,None,None
Computer Science,ICS_Com_Science,485,206,171,7.74592E+17,FALSE,"Punjab, Pakistan",9/10/2016 12:53,7.98929E+17,RT @SanTenChan: #BreakingNews #AntiTrump #communist #protest #degenerate #into #hateful protest #Trump #realDonaldTrump #president https://…,en,Twitter Web Client,485,None,None
WIN NEW GALAXY S7!,giveawayvimax,128571,0,554,7.765E+17,FALSE,United States,9/15/2016 19:18,7.98925E+17,#realDonaldTrump what joke gridlock on his own team completely unprofessional no organization no plan no direction  bad for america,en,IFTTT,0,None,None
BillYarberDeplorable,2billyarber,15399,18447,1368,7.13042E+17,FALSE,"Florida, USA",3/24/2016 16:38,7.98924E+17,"RT @amrightnow: #realdonaldtrump America’s Future, Freedom and Our Constitution is at Stake #MAGA #DrainTheSwamp America First https://t.co…",en,Twitter for iPhone,6,None,None
blklab,JessDogma,94,1,1,7.59006E+17,FALSE,,7/29/2016 12:42,7.98923E+17,#drain the swamp  Just restocking the swamp #realDonaldTrump #HuffingtonPost #Trump #Maga #AmericaFirst… https://t.co/HRKb4XJQfF,en,Twitter Web Client,0,None,None
Rosemary Duxbury,rose551961,3094,2744,259,7.59249E+17,FALSE,United States,7/30/2016 4:46,7.98923E+17,"RT @amrightnow: #realdonaldtrump America’s Future, Freedom and Our Constitution is at Stake #MAGA #DrainTheSwamp America First https://t.co…",en,Twitter for iPhone,6,None,None
O. Cates,Wcrane3O,485,187,32,7.44222E+17,FALSE,,6/18/2016 17:33,7.98923E+17,"#trump2016 #realdonaldtrump Is in DC today, left the news pool in NYC.",en,Twitter Web Client,0,None,None
Lucas Noll,1lucasnoll,461,0,16,7.36057E+17,FALSE,,5/27/2016 4:50,7.98922E+17,"#realdonaldtrump You best listen to the majority who didn't vote for you;
https://t.co/dbq6Kis329",en,Twitter Web Client,0,None,None
sddfdggdg,arifakhan765433,1218,1084,18,7.98853E+17,FALSE,,11/16/2016 11:37,7.9892E+17,RT @TheMichaelNast: #WWHL Presidential Poll Most Accurate https://t.co/0MrJO1l7UO 4.6M Dem Bravoholics vote #realDonaldTrump #election2016…,en,Twitter Web Client,50,None,None
Thurston Howell,wmusic19641,12855,13078,1355,7.49355E+17,FALSE,,7/2/2016 21:33,7.98918E+17,RT @TrumpedAmerica: American Right Now on Twitter https://t.co/zDY48mJG0a #NAVY #realdonaldtrump #Military #veterans #Army #usmc https://t.…,en,Twitter for Android,1,None,None
MsDeplorable,Deplorable10916,2778,735,370,7.8522E+17,FALSE,"LOVE OUR COUNTRY,United States",10/9/2016 20:45,7.98916E+17,RT @amrightnow: Trump About You https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain https://t.co/5Y…,en,Twitter Web Client,3,None,None
Bad Tweets,badtweetbot,2911,0,40,7.85229E+17,FALSE,,10/9/2016 21:23,7.98915E+17,RT @amrightnow: #realdonaldtrump “Hillary’s Private Island” #military #army #navy #usmc #airforce #veterans #trumptrain #trump2016 https://…,en,Bad Tweet Finder,11,None,None
JeSuisTRUMP,Deplorable_Ed,50520,21202,2802,4709165706,FALSE,"California, USA",1/4/2016 15:25,7.98914E+17,RT @amrightnow: #realdonaldtrump “Hillary’s Private Island” #military #army #navy #usmc #airforce #veterans #trumptrain #trump2016 https://…,en,Twitter Web Client,11,None,None
juan,jhova198805111,2553,1500,133,7.47847E+17,FALSE,"Tuxtla Gutiérrez, Chiapas",6/28/2016 17:39,7.98914E+17,RT @SanTenChan: #BreakingNews #AntiTrump #communist #protest #degenerate #into #hateful protest #Trump #realDonaldTrump #president https://…,en,Twitter Web Client,485,None,None
Queen of Typos,mfore0142,33037,28725,1058,7.10261E+17,FALSE,,3/17/2016 0:25,7.98914E+17,RT @AnitaKulick1: How do we get #RealDonaldTrump to release taxes now? Show us what he's hiding. Owes it to #USA @normsmusic https://t.co/H…,en,Twitter for Android,10,None,None
~ TruthSayer ~,PMURTRUMP,17022,8769,288,7.39164E+17,FALSE,United States of America,6/4/2016 18:36,7.98914E+17,&gt;&gt; Ok... not now... but the voters can't forget &lt;&lt; #MORNING_JOE #Drudge #realDonaldTrump  #KellyannePolls… https://t.co/dPAM5ZWQKn,en,Twitter Web Client,0,None,None
~ TruthSayer ~,PMURTRUMP,17022,8769,288,7.39164E+17,FALSE,United States of America,6/4/2016 18:36,7.98912E+17,https://t.co/xhvvIlUEJg #MORNING_JOE #Drudge #realDonaldTrump  #KellyannePolls #IngrahamAngle #rushlimbaugh #KatrinaPierson #AnnCoulter #AP,und,Twitter Web Client,0,None,None
SWEETY,SWEETY16A,15829,6683,1184,7.50985E+17,FALSE,,7/7/2016 9:29,7.9891E+17,RT @rafshmatko: We stand with #Trump! #MakeAmericaGreatAgain  #RealDonaldTrump #MAGA #Trump #TrumpTrain #USA #world #shmatko https://t.co/l…,en,Twitter for iPad,1658,None,None
Wanda Albright,WandaAlbright1,2889,3231,31,7.80745E+17,FALSE,,9/27/2016 12:24,7.9891E+17,"RT @luiscruz31: Very powerful words...
#realDonaldTrump #MAGA #draintheswamp #Assange #podestaemails36 #WIKILEAKS #julianasange https://t.c…",en,Mobile Web (M5),177,None,None
DEE RIVERA,nicher66,2482,4098,24,7.03631E+17,FALSE,,2/27/2016 17:22,7.98909E+17,"RT @TheDailyLedger: Oh PLEASE! Spare me the Constitutional ignorance!
#MAGA #tcot #ccot #gop #realdonaldtrump #HillaryClinton... https://t.…",en,Twitter Web Client,12,None,None
A.J. McGuire,AJMcGuire4,96033,39917,1585,7.07254E+17,FALSE,,3/8/2016 17:17,7.98909E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/XqDOx80…,fr,Twitter for Android,2,None,None
Ed,eddiejohnbock,2464,387,55,4862185848,FALSE,"Oklahoma, USA",2/5/2016 3:10,7.98908E+17,@PatriotByGod i think the #realDonaldTrump should take away the schools federal funding and see how fast they change there tune.,en,Twitter for iPhone,0,3389073989,PatriotByGod
James Bradwell,BradwellJames,48801,45319,939,7.2817E+17,FALSE,,5/5/2016 10:32,7.98906E+17,RT @AnitaKulick1: How do we get #RealDonaldTrump to release taxes now? Show us what he's hiding. Owes it to #USA @normsmusic https://t.co/H…,en,Twitter for Android,10,None,None
Lasa,Lasa75962561,11106,2012,307,4847271084,FALSE,沖縄,2/2/2016 3:05,7.98905E+17,"RT @yoksig: 「移民・黒人への嫌がらせ相次ぐ」
🔥そもそも、火をつけた帳本人はトランプさん、あなたではありませんか。
#RealDonaldTrump
#BlackLivesMatter
#LatinoLivesMatter
#AsianLivesMatter htt…",ja,Twitter for iPhone,17,None,None
sampson isifeh,IsifehSampson,1537,59,326,4901390590,FALSE,,2/12/2016 13:32,7.98903E+17,RT @amrightnow: 2000 Jobs to Mexico Carrier To Close Indiana Plants https://t.co/aWILD3MqRC #MDprimary #PAprimary #realdonaldtrump https://…,en,Twitter for Android,8,None,None
sampson isifeh,IsifehSampson,1537,59,326,4901390590,FALSE,,2/12/2016 13:32,7.98903E+17,RT @amrightnow: Just a American #realdonaldtrump #trump2016 You’re American #tcot #Greta #1A #2A #realdonaldtrump America First #1 https://…,en,Twitter for Android,6,None,None
ralph acle,RalphAcle,264,1,3,7.4851E+17,FALSE,,6/30/2016 13:33,7.98901E+17,"@realDonaldTrump #realdonaldtrump , we arr so proud you.   I know you will be the greatest president. ...Reagen lik… https://t.co/QVTzThwo2e",en,Twitter for Android,0,25073877,realDonaldTrump
LA Turnbow,TallkittenOne,238,347,40,4871814608,FALSE,,2/7/2016 4:10,7.98901E+17,RT @amrightnow: Just a American #realdonaldtrump #trump2016 You’re American #tcot #Greta #1A #2A #realdonaldtrump America First #1 https://…,en,Twitter Web Client,6,None,None
Donald YUGE Trump,YUGE_TRUMP,6986,6983,351,4916548565,FALSE,"Washington, DC",2/16/2016 0:03,7.98901E+17,RT @BlackQueenLara: #TedCruz came to back us and #RealDonaldTrump at a thorny time. I thought #Cruz deserves a #yuge spot on #TeamTrump  ht…,en,yugetrump,2,None,None
Stacy for Integrity,cowards_are_us,7705,809,2248,7.36905E+17,FALSE,"Chicago, IL",5/29/2016 13:00,7.98899E+17,"RT @cowards_are_us: #realDonaldTrump, PENCE &amp; BANNON NEED 2 REFRAIN FROM NORMALIZING HATRED &amp; ANY FORM OF ABUSE! #NEVERTRUMP  #TRUMP @Speak…",en,Twitter Web Client,19,None,None
qendry,qendry1,106,0,45,7.98665E+17,FALSE,,11/15/2016 23:11,7.98898E+17,RT @SanTenChan: #BreakingNews #AntiTrump #communist #protest #degenerate #into #hateful protest #Trump #realDonaldTrump #president https://…,en,Twitter Web Client,485,None,None
Mary Tennant,mary_tennant19,806,758,265,7.90927E+17,FALSE,Gahanna Ohio ,10/25/2016 14:44,7.98898E+17,RT @amrightnow: Just a American #realdonaldtrump #trump2016 You’re American #tcot #Greta #1A #2A #realdonaldtrump America First #1 https://…,en,Mobile Web (M5),3,None,None
~ TruthSayer ~,PMURTRUMP,17022,8769,288,7.39164E+17,FALSE,United States of America,6/4/2016 18:36,7.98897E+17,https://t.co/qKcEsRmvUk #MORNING_JOE #Drudge #realDonaldTrump #StephenBannon #KellyannePolls #FOXNEWS #WSJ #AP https://t.co/OqcPt1TH1O,und,Twitter Web Client,0,None,None
Sarah Redd,trthseeker6,700,453,32,7.94542E+17,FALSE,moon,11/4/2016 14:08,7.98896E+17,"#realDonaldTrump Here is a thought Press Sec. 'Good Cop/Bad Cop;' Brunelldonald; the atty, and Ingram or someone wh… https://t.co/hxJDQJxnqy",en,Twitter Web Client,0,None,None
@45thPOTUS😆HappyTG,isavega2017,32846,40856,2427,7.53009E+17,FALSE,USA,7/12/2016 23:33,7.98894E+17,"RT @amrightnow: Trump NO Refugees Allowed In The US 0"" Paris Declares Act Of War https://t.co/j58e8aacrE #realDonaldTrump https://t.co/YsRa…",en,Twitter for Android,2,None,None
